OrderID,OrderDate,CustomerID,Age,Gender,AnnualIncome,CustomerSegment,City,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,DiscountPercent,TotalPrice,PaymentType,DeviceType,OrderStatus,CampaignID,CampaignName,Channel,TotalSpend,Country,ReviewSentiment,ProductRating
O103090,2023-04-30,C2146,50,Female,236362,Standard,Bengaluru,110,Backpack,Apparel,Bags,1,473.93,5,450.23,Wallet,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Neutral,3.0
O103091,2024-09-24,C1209,57,Female,194000,Budget,Kolkata,106,"LED Monitor 24""",Electronics,Monitors,1,1650.2,0,1650.2,Debit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103092,2023-04-12,C2111,43,Female,84487,Standard,Hyderabad,107,Gaming Mouse,Electronics,Accessories,1,2278.87,0,2278.87,UPI,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103093,2024-01-02,C2125,36,Female,70107,Standard,Hyderabad,111,T-shirt,Apparel,Clothing,2,476.02,0,952.04,UPI,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O103094,2023-02-11,C1555,42,Female,56616,Loyal,Hyderabad,112,Blender,Home & Kitchen,Appliances,1,1491.12,5,1416.56,Debit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103095,2023-08-12,C1580,51,Male,29260,Premium,Chennai,109,Water Bottle,Sports,Accessories,1,1170.5,0,1170.5,Wallet,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103096,2025-01-24,C1501,41,Female,228896,Standard,Kolkata,112,Blender,Home & Kitchen,Appliances,1,217.01,0,217.01,Debit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103097,2023-01-22,C1145,28,Female,198276,Budget,Kolkata,103,Yoga Mat,Sports,Fitness,1,1224.34,0,1224.34,UPI,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Negative,2.0
O103098,2023-01-02,C1693,39,Male,190430,Standard,Bengaluru,107,Gaming Mouse,Electronics,Accessories,3,1645.66,0,4936.98,Wallet,Tablet,Delivered,CAM02,Influencer Push,Social,12000,India,,
O103099,2023-04-24,C1908,41,Male,108608,Budget,Hyderabad,103,Yoga Mat,Sports,Fitness,1,1249.19,0,1249.19,Credit Card,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Negative,1.0
O103100,2023-01-20,C1266,55,Female,181846,Standard,Mumbai,103,Yoga Mat,Sports,Fitness,1,833.51,0,833.51,Credit Card,Tablet,Delivered,CAM02,Influencer Push,Social,12000,India,,
O103101,2023-10-03,C1964,18,Female,37113,Standard,Bengaluru,101,Wireless Earbuds,Electronics,Audio,1,1246.52,5,1184.19,Credit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103102,2024-05-06,C1216,23,Male,39142,Premium,Kolkata,102,Smartphone Case,Electronics,Accessories,1,1609.35,0,1609.35,NetBanking,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O103103,2023-04-24,C1110,45,Female,157326,Standard,Hyderabad,102,Smartphone Case,Electronics,Accessories,1,1397.34,0,1397.34,Credit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Negative,2.0
O103104,2023-03-01,C1873,42,Female,94360,Standard,Bengaluru,107,Gaming Mouse,Electronics,Accessories,1,1569.24,0,1569.24,NetBanking,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,5.0
O103105,2023-04-24,C1366,37,Male,221384,Standard,Pune,112,Blender,Home & Kitchen,Appliances,1,1066.34,0,1066.34,Wallet,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O103106,2023-09-15,C1913,53,Male,49622,Standard,Chennai,104,Running Shoes,Apparel,Footwear,1,1108.65,10,997.79,Wallet,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O103107,2023-01-02,C1728,37,Male,138168,Standard,Bengaluru,103,Yoga Mat,Sports,Fitness,2,82.52,0,165.04,UPI,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O103108,2023-06-28,C1680,33,Female,35946,Standard,Delhi,107,Gaming Mouse,Electronics,Accessories,1,1404.27,0,1404.27,Debit Card,Mobile,Returned,CAM03,Search Ads,PPC,20000,India,,
O103109,2023-07-10,C2092,42,Male,88545,Budget,Hyderabad,102,Smartphone Case,Electronics,Accessories,1,1662.73,10,1496.46,Credit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,,
O103110,2023-07-23,C1953,53,Male,116398,Premium,Hyderabad,112,Blender,Home & Kitchen,Appliances,1,790.64,0,790.64,Wallet,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103111,2023-02-25,C1269,46,Male,19611,Standard,Pune,107,Gaming Mouse,Electronics,Accessories,1,1641.41,0,1641.41,Credit Card,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,5.0
O103112,2023-09-08,C1959,47,Male,98509,Premium,Chennai,105,Coffee Maker,Home & Kitchen,Appliances,1,545.93,0,545.93,Credit Card,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103113,2023-01-20,C1933,51,Male,57722,Standard,Mumbai,106,"LED Monitor 24""",Electronics,Monitors,1,1615.14,0,1615.14,UPI,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Negative,2.0
O103114,2023-02-14,C1953,53,Male,116398,Premium,Hyderabad,105,Coffee Maker,Home & Kitchen,Appliances,1,540.97,0,540.97,NetBanking,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103115,2024-02-24,C1474,29,Female,234815,Budget,Hyderabad,101,Wireless Earbuds,Electronics,Audio,1,1669.8,0,1669.8,Debit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O103116,2023-09-26,C1294,58,Male,189277,Standard,Mumbai,111,T-shirt,Apparel,Clothing,2,1307.87,0,2615.74,Wallet,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103117,2023-01-03,C1528,35,Male,96371,Premium,Hyderabad,105,Coffee Maker,Home & Kitchen,Appliances,1,181.61,5,172.53,UPI,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O103118,2023-02-27,C1802,32,Male,233961,Premium,Chennai,112,Blender,Home & Kitchen,Appliances,1,61.49,0,61.49,Debit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103119,2023-02-18,C1676,58,Male,68811,Budget,Kolkata,111,T-shirt,Apparel,Clothing,1,1540.69,0,1540.69,UPI,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103120,2023-03-05,C1928,52,Male,59871,Loyal,Hyderabad,106,"LED Monitor 24""",Electronics,Monitors,2,1250.09,15,2125.15,NetBanking,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O103121,2023-02-26,C1061,27,Male,161154,Premium,Pune,103,Yoga Mat,Sports,Fitness,1,825.53,0,825.53,Credit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,,
O103122,2023-01-13,C1973,35,Male,55136,Standard,Bengaluru,111,T-shirt,Apparel,Clothing,1,475.8,0,475.8,Credit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O103123,2023-05-03,C1719,45,Male,154045,Budget,Pune,107,Gaming Mouse,Electronics,Accessories,1,1987.82,5,1888.43,NetBanking,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O103124,2023-09-21,C1944,50,Female,94459,Standard,Chennai,107,Gaming Mouse,Electronics,Accessories,1,1218.51,0,1218.51,Debit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,,
O103125,2023-07-06,C1578,23,Female,66012,Premium,Delhi,107,Gaming Mouse,Electronics,Accessories,1,1036.22,5,984.41,UPI,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O103126,2023-08-12,C2176,55,Female,144651,Budget,Mumbai,112,Blender,Home & Kitchen,Appliances,2,635.19,0,1270.38,Debit Card,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Negative,1.0
O103127,2023-01-17,C2040,31,Male,113662,Premium,Chennai,102,Smartphone Case,Electronics,Accessories,1,907.68,0,907.68,Credit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103128,2024-08-28,C1830,46,Male,194743,Premium,Kolkata,101,Wireless Earbuds,Electronics,Audio,1,607.26,5,576.9,Credit Card,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O103129,2023-12-31,C1667,59,Male,169316,Standard,Delhi,111,T-shirt,Apparel,Clothing,1,767.04,0,767.04,Wallet,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,,
O103130,2023-11-24,C1145,28,Female,198276,Budget,Kolkata,112,Blender,Home & Kitchen,Appliances,1,653.16,5,620.5,UPI,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103131,2023-12-13,C2091,27,Female,46541,Standard,Pune,108,Desk Lamp,Home & Kitchen,Lighting,2,1296.2,0,2592.4,NetBanking,Tablet,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,5.0
O103132,2024-06-23,C1820,25,Female,162298,Standard,Delhi,108,Desk Lamp,Home & Kitchen,Lighting,1,609.65,0,609.65,Wallet,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103133,2023-06-07,C1846,46,Female,115931,Budget,Delhi,112,Blender,Home & Kitchen,Appliances,2,1039.86,0,2079.72,Debit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,,
O103134,2023-02-14,C1499,32,Male,32682,Budget,Kolkata,107,Gaming Mouse,Electronics,Accessories,1,874.86,5,831.12,Wallet,Desktop,Cancelled,CAM05,Content Marketing,Organic,2000,India,,
O103135,2023-07-11,C1325,48,Female,178616,Budget,Mumbai,107,Gaming Mouse,Electronics,Accessories,2,2005.34,0,4010.68,NetBanking,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103136,2023-09-29,C1786,48,Female,248746,Premium,Pune,104,Running Shoes,Apparel,Footwear,1,1234.77,10,1111.29,Credit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O103137,2023-09-25,C1697,46,Female,111748,Budget,Kolkata,101,Wireless Earbuds,Electronics,Audio,1,1793.84,15,1524.76,Debit Card,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O103138,2023-05-28,C1882,23,Male,187864,Standard,Delhi,102,Smartphone Case,Electronics,Accessories,1,1291.18,0,1291.18,NetBanking,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,5.0
O103139,2023-01-15,C2161,32,Male,216891,Standard,Kolkata,104,Running Shoes,Apparel,Footwear,1,951.2,5,903.64,UPI,Mobile,Cancelled,CAM02,Influencer Push,Social,12000,India,,
O103140,2023-04-03,C2115,57,Female,180413,Standard,Mumbai,105,Coffee Maker,Home & Kitchen,Appliances,1,500.42,0,500.42,Debit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103141,2024-05-22,C1354,54,Male,191443,Budget,Hyderabad,110,Backpack,Apparel,Bags,1,553.17,0,553.17,Credit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103142,2023-06-25,C2175,18,Female,131049,Loyal,Hyderabad,112,Blender,Home & Kitchen,Appliances,2,883.23,0,1766.46,NetBanking,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O103143,2023-06-04,C1234,33,Female,111160,Premium,Pune,112,Blender,Home & Kitchen,Appliances,1,680.32,15,578.27,Wallet,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O103144,2023-03-04,C1948,58,Female,84165,Standard,Hyderabad,106,"LED Monitor 24""",Electronics,Monitors,1,1385.17,15,1177.39,UPI,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103145,2023-04-02,C2136,44,Male,232627,Standard,Hyderabad,104,Running Shoes,Apparel,Footwear,1,858.28,5,815.37,Credit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Negative,2.0
O103146,2024-03-27,C1911,41,Female,60802,Standard,Kolkata,102,Smartphone Case,Electronics,Accessories,1,2121.83,0,2121.83,Debit Card,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103147,2023-08-08,C1630,44,Male,168893,Standard,Bengaluru,111,T-shirt,Apparel,Clothing,1,1235.77,0,1235.77,NetBanking,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,5.0
O103148,2023-11-06,C1142,47,Male,200616,Budget,Chennai,101,Wireless Earbuds,Electronics,Audio,1,1666.11,0,1666.11,Wallet,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O103149,2023-05-02,C1222,40,Female,71921,Budget,Kolkata,103,Yoga Mat,Sports,Fitness,1,948.66,0,948.66,Wallet,Tablet,Delivered,CAM03,Search Ads,PPC,20000,India,Neutral,3.0
O103150,2023-07-18,C1776,37,Female,51948,Standard,Hyderabad,111,T-shirt,Apparel,Clothing,2,825.91,0,1651.82,UPI,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,5.0
O103151,2023-02-27,C2012,22,Female,225126,Standard,Mumbai,102,Smartphone Case,Electronics,Accessories,1,1041.07,0,1041.07,Credit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O103152,2023-09-02,C1185,29,Female,205128,Premium,Pune,106,"LED Monitor 24""",Electronics,Monitors,1,995.28,10,895.75,Debit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O103153,2023-04-22,C1284,54,Male,224625,Standard,Mumbai,108,Desk Lamp,Home & Kitchen,Lighting,2,1598.95,0,3197.9,Wallet,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,5.0
O103154,2023-04-27,C1000,57,Female,32357,Budget,Pune,107,Gaming Mouse,Electronics,Accessories,1,1647.4,0,1647.4,Debit Card,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O103155,2023-07-29,C1305,49,Male,105751,Standard,Kolkata,105,Coffee Maker,Home & Kitchen,Appliances,2,1107.67,0,2215.34,NetBanking,Desktop,Returned,CAM06,Refer a Friend,Referral,1500,India,,
O103156,2024-07-04,C2088,30,Female,179342,Standard,Mumbai,109,Water Bottle,Sports,Accessories,1,729.0,0,729.0,UPI,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,4.0
O103157,2023-01-14,C1798,55,Male,246773,Standard,Chennai,104,Running Shoes,Apparel,Footwear,2,933.36,0,1866.72,Wallet,Desktop,Returned,CAM02,Influencer Push,Social,12000,India,,
O103158,2023-12-15,C2183,44,Male,31571,Standard,Bengaluru,104,Running Shoes,Apparel,Footwear,1,1321.51,0,1321.51,NetBanking,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Neutral,3.0
O103159,2023-03-11,C1400,53,Male,215252,Standard,Chennai,102,Smartphone Case,Electronics,Accessories,1,1237.77,0,1237.77,Debit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Negative,2.0
O103160,2023-04-28,C1648,22,Female,94915,Standard,Mumbai,106,"LED Monitor 24""",Electronics,Monitors,1,860.04,0,860.04,UPI,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103161,2023-01-05,C2167,35,Female,144193,Standard,Hyderabad,103,Yoga Mat,Sports,Fitness,1,66.0,0,66.0,UPI,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,,
O103162,2023-03-13,C1890,54,Male,45020,Budget,Bengaluru,104,Running Shoes,Apparel,Footwear,1,1375.77,0,1375.77,UPI,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,,
O103163,2023-05-20,C1182,30,Male,224254,Premium,Kolkata,108,Desk Lamp,Home & Kitchen,Lighting,1,121.73,0,121.73,Wallet,Tablet,Delivered,CAM05,Content Marketing,Organic,2000,India,Neutral,3.0
O103164,2023-01-12,C1016,26,Male,102793,Budget,Pune,102,Smartphone Case,Electronics,Accessories,1,1283.69,0,1283.69,Wallet,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,4.0
O103165,2023-05-16,C2045,35,Male,126077,Standard,Chennai,107,Gaming Mouse,Electronics,Accessories,2,1714.58,0,3429.16,NetBanking,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,5.0
O103166,2024-06-07,C1261,58,Female,96060,Budget,Chennai,110,Backpack,Apparel,Bags,1,1190.56,0,1190.56,UPI,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103167,2023-01-23,C1127,48,Male,73418,Premium,Delhi,102,Smartphone Case,Electronics,Accessories,1,1265.24,0,1265.24,UPI,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103168,2023-10-17,C2124,42,Male,95981,Standard,Hyderabad,102,Smartphone Case,Electronics,Accessories,1,1398.97,0,1398.97,Credit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,5.0
O103169,2023-04-16,C1001,24,Male,185923,Standard,Chennai,102,Smartphone Case,Electronics,Accessories,2,1212.09,0,2424.18,Wallet,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103170,2023-08-01,C1735,59,Female,247695,Standard,Mumbai,110,Backpack,Apparel,Bags,1,425.86,0,425.86,Credit Card,Mobile,Returned,CAM04,Partner Promo,Affiliate,8000,India,,
O103171,2023-03-02,C1577,51,Female,50790,Standard,Bengaluru,103,Yoga Mat,Sports,Fitness,3,979.84,0,2939.52,Credit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,,
O103172,2023-02-04,C1481,31,Female,237396,Standard,Delhi,102,Smartphone Case,Electronics,Accessories,1,1341.46,0,1341.46,NetBanking,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O103173,2023-02-04,C1807,20,Male,163190,Budget,Kolkata,106,"LED Monitor 24""",Electronics,Monitors,1,1698.63,0,1698.63,UPI,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,,
O103174,2023-01-15,C1783,19,Male,37024,Standard,Delhi,108,Desk Lamp,Home & Kitchen,Lighting,3,884.33,0,2652.99,NetBanking,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103175,2023-02-11,C1781,22,Male,236993,Standard,Hyderabad,110,Backpack,Apparel,Bags,1,1402.03,0,1402.03,NetBanking,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Neutral,3.0
O103176,2023-08-07,C2116,39,Male,210254,Standard,Pune,104,Running Shoes,Apparel,Footwear,1,1314.75,0,1314.75,Debit Card,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,,
O103177,2024-03-02,C1355,38,Female,244354,Loyal,Mumbai,105,Coffee Maker,Home & Kitchen,Appliances,3,762.79,0,2288.37,NetBanking,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,5.0
O103178,2023-12-03,C1284,54,Male,224625,Standard,Mumbai,110,Backpack,Apparel,Bags,1,779.75,0,779.75,Debit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Negative,2.0
O103179,2023-08-20,C2137,36,Female,16095,Loyal,Mumbai,107,Gaming Mouse,Electronics,Accessories,2,1459.13,0,2918.26,NetBanking,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O103180,2023-01-24,C1737,22,Male,229233,Standard,Chennai,106,"LED Monitor 24""",Electronics,Monitors,1,1117.55,0,1117.55,NetBanking,Desktop,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,5.0
O103181,2023-03-10,C1315,40,Male,15559,Premium,Delhi,108,Desk Lamp,Home & Kitchen,Lighting,1,1002.27,10,902.04,UPI,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103182,2023-03-16,C1257,55,Female,153595,Premium,Pune,106,"LED Monitor 24""",Electronics,Monitors,1,1580.5,15,1343.42,Debit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103183,2023-02-27,C1023,38,Male,21475,Budget,Kolkata,109,Water Bottle,Sports,Accessories,1,1140.2,0,1140.2,Credit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,5.0
O103184,2023-05-25,C1032,31,Male,207828,Budget,Hyderabad,101,Wireless Earbuds,Electronics,Audio,1,1595.43,0,1595.43,Debit Card,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103185,2023-06-03,C1996,52,Female,150174,Standard,Bengaluru,109,Water Bottle,Sports,Accessories,1,1321.4,0,1321.4,NetBanking,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Neutral,3.0
O103186,2023-03-30,C1278,53,Female,208609,Budget,Chennai,111,T-shirt,Apparel,Clothing,1,415.69,20,332.55,Credit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,5.0
O103187,2023-03-29,C1281,29,Male,26600,Standard,Bengaluru,110,Backpack,Apparel,Bags,1,605.2,0,605.2,NetBanking,Mobile,Returned,CAM02,Influencer Push,Social,12000,India,,
O103188,2023-12-19,C1933,51,Male,57722,Standard,Mumbai,112,Blender,Home & Kitchen,Appliances,1,526.19,0,526.19,Wallet,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103189,2023-11-08,C1871,44,Male,65298,Standard,Pune,104,Running Shoes,Apparel,Footwear,1,483.55,0,483.55,Wallet,Tablet,Returned,CAM01,Spring Sale,Email,5000,India,,
O103190,2023-03-15,C1368,24,Female,149035,Budget,Pune,103,Yoga Mat,Sports,Fitness,1,452.56,0,452.56,NetBanking,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Positive,5.0
O103191,2024-05-05,C2043,55,Male,117826,Premium,Kolkata,103,Yoga Mat,Sports,Fitness,1,931.99,0,931.99,NetBanking,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,,
O103192,2024-09-02,C2130,36,Male,156918,Premium,Chennai,106,"LED Monitor 24""",Electronics,Monitors,1,1870.82,0,1870.82,NetBanking,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103193,2023-03-21,C1787,27,Male,164229,Premium,Pune,107,Gaming Mouse,Electronics,Accessories,1,2229.0,10,2006.1,UPI,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103194,2023-03-29,C1462,56,Female,203057,Budget,Mumbai,109,Water Bottle,Sports,Accessories,1,935.53,0,935.53,Debit Card,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,5.0
O103195,2023-05-21,C1869,53,Male,131625,Standard,Delhi,108,Desk Lamp,Home & Kitchen,Lighting,1,850.12,0,850.12,Wallet,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,5.0
O103196,2024-07-20,C1015,54,Female,62734,Loyal,Bengaluru,112,Blender,Home & Kitchen,Appliances,1,814.9,0,814.9,Wallet,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O103197,2024-02-23,C2020,26,Male,237071,Budget,Chennai,111,T-shirt,Apparel,Clothing,1,301.21,15,256.03,Debit Card,Mobile,Returned,CAM03,Search Ads,PPC,20000,India,,
O103198,2023-01-22,C2027,31,Female,83684,Standard,Delhi,104,Running Shoes,Apparel,Footwear,1,101.29,0,101.29,UPI,Mobile,Delivered,CAM06,Refer a Friend,Referral,1500,India,,
O103199,2023-04-10,C1841,39,Female,173729,Budget,Pune,104,Running Shoes,Apparel,Footwear,1,299.61,0,299.61,Wallet,Mobile,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,5.0
O103200,2023-06-11,C2180,59,Male,58463,Budget,Delhi,108,Desk Lamp,Home & Kitchen,Lighting,1,571.58,10,514.42,UPI,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,Positive,4.0
O103201,2023-05-20,C1068,19,Female,22436,Standard,Pune,106,"LED Monitor 24""",Electronics,Monitors,1,730.62,0,730.62,Credit Card,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,,
O103202,2023-02-13,C2163,45,Male,171926,Standard,Pune,108,Desk Lamp,Home & Kitchen,Lighting,1,1599.6,0,1599.6,NetBanking,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,,
O103203,2024-01-27,C1754,55,Male,40103,Standard,Kolkata,103,Yoga Mat,Sports,Fitness,2,824.77,0,1649.54,Credit Card,Mobile,Delivered,CAM03,Search Ads,PPC,20000,India,,
O103204,2023-08-14,C2188,34,Other,54199,Standard,Mumbai,107,Gaming Mouse,Electronics,Accessories,1,1140.78,0,1140.78,NetBanking,Mobile,Cancelled,CAM05,Content Marketing,Organic,2000,India,,
O103205,2023-12-30,C1163,29,Female,83184,Budget,Chennai,112,Blender,Home & Kitchen,Appliances,1,1215.46,0,1215.46,Debit Card,Desktop,Delivered,CAM01,Spring Sale,Email,5000,India,Positive,4.0
O103206,2024-01-27,C2078,56,Female,200006,Loyal,Chennai,110,Backpack,Apparel,Bags,1,104.54,0,104.54,UPI,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,5.0
O103207,2023-10-03,C1952,37,Female,144858,Premium,Mumbai,101,Wireless Earbuds,Electronics,Audio,1,2057.34,0,2057.34,Wallet,Mobile,Delivered,CAM05,Content Marketing,Organic,2000,India,,
O103208,2023-04-26,C1160,40,Female,171359,Standard,Kolkata,111,T-shirt,Apparel,Clothing,1,81.67,0,81.67,Wallet,Mobile,Returned,CAM03,Search Ads,PPC,20000,India,,
O103209,2023-07-08,C1181,35,Male,95857,Budget,Kolkata,105,Coffee Maker,Home & Kitchen,Appliances,1,961.05,0,961.05,Debit Card,Desktop,Delivered,CAM06,Refer a Friend,Referral,1500,India,Positive,4.0
O103210,2023-02-04,C1967,41,Male,207828,Standard,Bengaluru,104,Running Shoes,Apparel,Footwear,1,938.45,10,844.6,Credit Card,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,,
O103211,2023-08-12,C2104,59,Male,196553,Budget,Delhi,102,Smartphone Case,Electronics,Accessories,1,1609.41,5,1528.94,Wallet,Mobile,Cancelled,CAM06,Refer a Friend,Referral,1500,India,,
O103212,2023-02-09,C1639,30,Female,222932,Loyal,Pune,105,Coffee Maker,Home & Kitchen,Appliances,2,908.78,0,1817.56,Wallet,Desktop,Delivered,CAM04,Partner Promo,Affiliate,8000,India,,
O103213,2023-08-25,C1108,50,Male,184169,Budget,Bengaluru,107,Gaming Mouse,Electronics,Accessories,1,1287.74,0,1287.74,UPI,Mobile,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
O103214,2023-02-22,C2095,47,Male,144188,Standard,Delhi,104,Running Shoes,Apparel,Footwear,1,899.87,0,899.87,Credit Card,Mobile,Delivered,CAM04,Partner Promo,Affiliate,8000,India,Neutral,3.0
O103215,2023-01-26,C1960,53,Female,237345,Standard,Delhi,109,Water Bottle,Sports,Accessories,1,1114.97,0,1114.97,NetBanking,Desktop,Delivered,CAM03,Search Ads,PPC,20000,India,Positive,4.0
O103216,2023-02-06,C2049,30,Male,53619,Loyal,Chennai,106,"LED Monitor 24""",Electronics,Monitors,1,1560.17,0,1560.17,NetBanking,Mobile,Cancelled,CAM02,Influencer Push,Social,12000,India,,
O103217,2023-01-01,C2175,18,Female,131049,Loyal,Hyderabad,107,Gaming Mouse,Electronics,Accessories,2,1263.67,0,2527.34,UPI,Desktop,Delivered,CAM02,Influencer Push,Social,12000,India,Positive,4.0
